lat,lon,time range,mmsi,entry timestamp,exit timestamp,apparent fishing hours
-13.7,-77.599998,2023-01,760062957,2023-01-04T09:00:00Z,2023-02-19T15:00:00Z,0.71
-12.3,-78.300003,2023-02,760007800,2023-01-04T15:00:00Z,2023-03-31T11:00:00Z,4.97
-11.9,-77.599998,2023-01,760000390,2023-01-01T07:00:00Z,2023-02-04T21:00:00Z,2.55
-6.8,-80.199997,2023-02,760011391,2023-01-01T23:00:00Z,2023-03-31T15:00:00Z,2.81
-11.7,-77.699997,2023-01,760003580,2023-01-02T00:00:00Z,2023-03-31T21:00:00Z,0.27
-10.8,-77.900002,2023-01,760000370,2023-01-01T08:00:00Z,2023-03-26T01:00:00Z,1.11
-8.1,-79.400002,2023-01,760006125,2023-01-01T02:00:00Z,2023-03-31T23:00:00Z,2.02
-14.8,-77.5,2023-02,760001111,2023-01-01T07:00:00Z,2023-03-07T16:00:00Z,2.99
-9.8,-78.400002,2023-01,760000580,2023-01-01T07:00:00Z,2023-02-13T08:00:00Z,3.79
-14.1,-77,2023-01,760062957,2023-01-04T09:00:00Z,2023-02-19T15:00:00Z,5.23
-7,-80.099998,2023-01,760028711,2023-01-01T09:00:00Z,2023-03-27T04:00:00Z,6.84
-7.8,-79.599998,2023-01,760003540,2023-01-01T09:00:00Z,2023-03-30T14:00:00Z,2.34
-14.2,-77.699997,2023-02,760003490,2023-01-01T09:00:00Z,2023-03-31T03:00:00Z,2.87
-15.4,-77.699997,2023-02,760000620,2023-01-02T01:00:00Z,2023-03-31T23:00:00Z,4.3
-12.4,-78.699997,2023-03,760012394,2023-01-01T01:00:00Z,2023-03-14T22:00:00Z,2.84
-11.6,-77.5,2023-01,760002626,2023-01-01T07:00:00Z,2023-01-14T05:00:00Z,0.26
-9.8,-78.300003,2023-01,760999991,2023-01-01T07:00:00Z,2023-03-16T11:00:00Z,0.89
-6.6,-80.800003,2023-01,760020285,2023-01-01T11:00:00Z,2023-02-04T19:00:00Z,1.64
-12.1,-77.300003,2023-02,760010376,2023-01-01T08:00:00Z,2023-02-04T20:00:00Z,1.44
-12.8,-76.699997,2023-01,334455660,2023-01-02T02:00:00Z,2023-02-19T03:00:00Z,1.36
-12.6,-76.900002,2023-01,760003560,2023-01-01T00:00:00Z,2023-03-27T14:00:00Z,5.11
-12.6,-76.900002,2023-01,760001020,2023-01-01T07:00:00Z,2023-02-04T20:00:00Z,11.99
-13,-76.800003,2023-01,760006255,2023-01-01T00:00:00Z,2023-02-08T02:00:00Z,0.75
-12.2,-77.300003,2023-01,760003510,2023-01-01T07:00:00Z,2023-03-29T20:00:00Z,2.79
-14.9,-76.900002,2023-02,760003380,2023-01-01T00:00:00Z,2023-03-20T05:00:00Z,5.5
-7.5,-79.800003,2023-01,760003470,2023-01-01T07:00:00Z,2023-03-29T19:00:00Z,0.71
-8.8,-80,2023-03,760012232,2023-01-01T00:00:00Z,2023-03-31T02:00:00Z,2.85
-9.9,-78.400002,2023-02,760017979,2023-01-01T07:00:00Z,2023-03-29T20:00:00Z,1.06
-14.7,-77.800003,2023-02,760003430,2023-01-01T13:00:00Z,2023-03-28T07:00:00Z,1.55
-9.8,-78.400002,2023-01,760014964,2023-01-01T07:00:00Z,2023-03-31T23:00:00Z,7.89
-5.8,-82.099998,2023-02,760038246,2023-01-01T01:00:00Z,2023-03-12T05:00:00Z,0.65
-14.9,-77.800003,2023-02,334455660,2023-01-02T02:00:00Z,2023-02-19T03:00:00Z,5.08
-15.6,-77.800003,2023-02,760001111,2023-01-01T07:00:00Z,2023-03-07T16:00:00Z,6.39
-7.9,-79.599998,2023-01,760010474,2023-01-01T10:00:00Z,2023-02-04T20:00:00Z,1.7
-7.5,-80,2023-02,760018517,2023-01-01T08:00:00Z,2023-03-19T12:00:00Z,0.45
-10,-78.400002,2023-01,760001210,2023-01-01T07:00:00Z,2023-02-04T21:00:00Z,1.48
-11.1,-77.900002,2023-01,760001090,2023-01-01T00:00:00Z,2023-03-01T23:00:00Z,0.53
-7.1,-80.099998,2023-01,760006125,2023-01-01T02:00:00Z,2023-03-31T23:00:00Z,4.72
-10.3,-78.199997,2023-01,760002911,2023-01-01T07:00:00Z,2023-03-20T10:00:00Z,4.86
-7.8,-79.599998,2023-01,760003470,2023-01-01T07:00:00Z,2023-03-29T19:00:00Z,2.41
-7.7,-79.699997,2023-02,760000840,2023-01-08T06:00:00Z,2023-02-04T12:00:00Z,1.28
-5.5,-81,2023-02,760015260,2023-01-01T10:00:00Z,2023-03-03T23:00:00Z,4.21
-6.9,-80.300003,2023-01,760003470,2023-01-01T07:00:00Z,2023-03-29T19:00:00Z,1.01
-9.2,-80.300003,2023-03,760018812,2023-01-02T02:00:00Z,2023-03-15T12:00:00Z,5.98
-6.7,-80.900002,2023-01,760015260,2023-01-01T10:00:00Z,2023-03-03T23:00:00Z,0.64
-8.8,-79.099998,2023-01,760000290,2023-01-01T02:00:00Z,2023-03-25T03:00:00Z,6.51
-12,-77.400002,2023-02,760000210,2023-01-01T02:00:00Z,2023-03-16T12:00:00Z,0.06
-8,-79.699997,2023-01,760020862,2023-01-01T18:00:00Z,2023-02-28T23:00:00Z,0.25
-14.9,-77.199997,2023-02,760018517,2023-01-01T08:00:00Z,2023-03-19T12:00:00Z,2.6
-13.2,-76.599998,2023-01,760003560,2023-01-01T00:00:00Z,2023-03-27T14:00:00Z,1.19
-7.7,-79.599998,2023-01,12432,2023-01-01T12:00:00Z,2023-02-07T20:00:00Z,5.44
-12,-77.099998,2023-01,760019820,2023-01-01T08:00:00Z,2023-01-30T02:00:00Z,31.12
-12.2,-77.300003,2023-01,760003480,2023-01-01T00:00:00Z,2023-03-30T17:00:00Z,0.4
-6.5,-80.800003,2023-01,760014259,2023-01-01T12:00:00Z,2023-02-04T20:00:00Z,2.73
-9.8,-78.300003,2023-01,760000390,2023-01-01T07:00:00Z,2023-02-04T21:00:00Z,0.2
-7.1,-79.900002,2023-01,760003540,2023-01-01T09:00:00Z,2023-03-30T14:00:00Z,0.7
-11.7,-77.5,2023-01,760012186,2023-01-01T07:00:00Z,2023-03-30T20:00:00Z,2.15
-7.6,-79.599998,2023-01,11346,2023-01-01T11:00:00Z,2023-02-04T21:00:00Z,1
-12.7,-77,2023-02,760014964,2023-01-01T07:00:00Z,2023-03-31T23:00:00Z,0.68
-13,-76.599998,2023-01,760015312,2023-01-01T08:00:00Z,2023-02-05T13:00:00Z,2.36
-12.8,-76.800003,2023-01,760000870,2023-01-01T18:00:00Z,2023-02-04T15:00:00Z,1.4
-7.4,-79.699997,2023-01,760015724,2023-01-01T09:00:00Z,2023-02-05T00:00:00Z,1.08
-12,-77.599998,2023-02,760003470,2023-01-01T07:00:00Z,2023-03-29T19:00:00Z,0.38
-7.6,-79.599998,2023-01,14334,2023-01-01T09:00:00Z,2023-02-04T22:00:00Z,0.15
-8.1,-79.400002,2023-01,760110540,2023-01-01T00:00:00Z,2023-02-04T20:00:00Z,5.21
-14.7,-78,2023-02,735059025,2023-01-29T22:00:00Z,2023-03-29T21:00:00Z,0.01
-7.5,-79.800003,2023-01,760003540,2023-01-01T09:00:00Z,2023-03-30T14:00:00Z,3.16
-8,-79.699997,2023-02,2349,2023-01-01T09:00:00Z,2023-02-15T00:00:00Z,0.95
-7.8,-79.699997,2023-02,760115435,2023-01-01T15:00:00Z,2023-02-05T17:00:00Z,4.49
-15.3,-75.400002,2023-03,760003520,2023-01-01T07:00:00Z,2023-03-23T12:00:00Z,2.9
-13.9,-76.699997,2023-01,760013553,2023-01-01T18:00:00Z,2023-02-07T17:00:00Z,0.31
-9.2,-78.699997,2023-01,2349,2023-01-01T09:00:00Z,2023-02-15T00:00:00Z,2.67
-13.3,-76.800003,2023-01,760061822,2023-01-01T00:00:00Z,2023-02-02T09:00:00Z,2.91
-5.6,-82.199997,2023-02,760012232,2023-01-01T00:00:00Z,2023-03-31T02:00:00Z,6.88
-14.9,-76.300003,2023-03,760004503,2023-01-01T07:00:00Z,2023-03-31T23:00:00Z,1.2
-18.1,-71.099998,2023-02,769493837,2023-01-01T09:00:00Z,2023-02-18T16:00:00Z,1.68
-8.4,-79.300003,2023-01,760002940,2023-01-01T10:00:00Z,2023-02-04T16:00:00Z,1.12
-16.1,-77.800003,2023-03,760001270,2023-01-21T14:00:00Z,2023-03-31T23:00:00Z,1.59
-11.7,-77.699997,2023-01,760002915,2023-01-01T06:00:00Z,2023-03-31T18:00:00Z,1.54
-8.2,-79.099998,2023-01,760010376,2023-01-01T08:00:00Z,2023-02-04T20:00:00Z,1.18
-8.1,-79.300003,2023-01,760003510,2023-01-01T07:00:00Z,2023-03-29T20:00:00Z,0.81
-6.7,-80.900002,2023-01,760001700,2023-01-02T01:00:00Z,2023-03-31T23:00:00Z,2.03
-9.9,-78.400002,2023-01,760020862,2023-01-01T18:00:00Z,2023-02-28T23:00:00Z,0.73
-8.2,-79.300003,2023-01,760038246,2023-01-01T01:00:00Z,2023-03-12T05:00:00Z,1.37
-12.7,-77,2023-01,760020286,2023-01-01T05:00:00Z,2023-03-31T20:00:00Z,1.67
-12.8,-76.800003,2023-03,760066412,2023-01-14T15:00:00Z,2023-03-28T14:00:00Z,0.12
-16.8,-78.099998,2023-03,760001310,2023-01-21T11:00:00Z,2023-03-31T21:00:00Z,3.93
-8,-79.300003,2023-01,760001863,2023-01-01T08:00:00Z,2023-02-04T20:00:00Z,2.41
-12.9,-76.699997,2023-01,760003480,2023-01-01T00:00:00Z,2023-03-30T17:00:00Z,0.52
-10.8,-78,2023-01,760000400,2023-01-01T13:00:00Z,2023-03-24T21:00:00Z,2.84
-3.5,-82.199997,2023-02,760038246,2023-01-01T01:00:00Z,2023-03-12T05:00:00Z,0.77
-6.6,-80.900002,2023-01,760112018,2023-01-01T09:00:00Z,2023-02-05T16:00:00Z,4.42
-12.4,-80.400002,2023-02,760001310,2023-01-21T11:00:00Z,2023-03-31T21:00:00Z,7.14
-8.2,-79.599998,2023-02,760011391,2023-01-01T23:00:00Z,2023-03-31T15:00:00Z,1.47
-6.6,-80.800003,2023-01,760003570,2023-01-01T04:00:00Z,2023-03-31T07:00:00Z,1.67
-6.9,-80.300003,2023-01,760000230,2023-01-01T02:00:00Z,2023-02-27T11:00:00Z,2.05
-11.8,-77.5,2023-01,760003470,2023-01-01T07:00:00Z,2023-03-29T19:00:00Z,7.39
-11,-77.900002,2023-02,760000008,2023-01-01T07:00:00Z,2023-02-05T13:00:00Z,1.83
-6.7,-80.800003,2023-01,760038247,2023-01-01T00:00:00Z,2023-03-02T19:00:00Z,3.53
-7.5,-79.800003,2023-01,760018813,2023-01-01T08:00:00Z,2023-03-31T19:00:00Z,4.09
-9.3,-78.800003,2023-01,301240000,2023-01-01T15:00:00Z,2023-03-18T08:00:00Z,0.35
-12.4,-77.300003,2023-01,760005357,2023-01-01T05:00:00Z,2023-03-31T21:00:00Z,1.39
-7.1,-79.900002,2023-01,760018813,2023-01-01T08:00:00Z,2023-03-31T19:00:00Z,1.68
-14.4,-76.800003,2023-01,760003560,2023-01-01T00:00:00Z,2023-03-27T14:00:00Z,1.67
-7.6,-79.699997,2023-01,760000620,2023-01-02T01:00:00Z,2023-03-31T23:00:00Z,4.85
-7.4,-79.800003,2023-01,760000670,2023-01-01T11:00:00Z,2023-02-16T00:00:00Z,0.17
-7.5,-79.699997,2023-01,760001210,2023-01-01T07:00:00Z,2023-02-04T21:00:00Z,0.6
-8.4,-79,2023-01,760111409,2023-01-01T09:00:00Z,2023-02-06T22:00:00Z,1.27
-7.4,-79.699997,2023-02,760012394,2023-01-01T01:00:00Z,2023-03-14T22:00:00Z,4.02
-11.6,-77.400002,2023-01,760003480,2023-01-01T00:00:00Z,2023-03-30T17:00:00Z,5.68
-6.9,-80.400002,2023-01,760001180,2023-01-01T12:00:00Z,2023-03-12T13:00:00Z,1.85
-8.3,-79.199997,2023-01,760001340,2023-01-01T08:00:00Z,2023-02-04T18:00:00Z,0.65
-12.6,-76.900002,2023-01,760000060,2023-01-01T08:00:00Z,2023-03-31T23:00:00Z,1.57
-7.7,-79.699997,2023-01,760000170,2023-01-01T19:00:00Z,2023-02-11T16:00:00Z,2.95
-11.3,-77.900002,2023-01,760000620,2023-01-02T01:00:00Z,2023-03-31T23:00:00Z,0.3
-10.5,-78.099998,2023-01,760004122,2023-01-01T09:00:00Z,2023-03-19T11:00:00Z,0.2
-6.5,-80.699997,2023-01,760038246,2023-01-01T01:00:00Z,2023-03-12T05:00:00Z,3.5
-13.4,-76.300003,2023-01,760000870,2023-01-01T18:00:00Z,2023-02-04T15:00:00Z,0.93
-15.1,-75.599998,2023-01,760000210,2023-01-01T02:00:00Z,2023-03-16T12:00:00Z,1.03
-9.1,-78.599998,2023-01,760000060,2023-01-01T08:00:00Z,2023-03-31T23:00:00Z,1
-12.7,-78.199997,2023-02,760000910,2023-01-01T11:00:00Z,2023-03-17T15:00:00Z,0.31
-15,-77.300003,2023-02,760004122,2023-01-01T09:00:00Z,2023-03-19T11:00:00Z,0.07
-7.9,-79.699997,2023-02,760003440,2023-01-01T04:00:00Z,2023-02-04T20:00:00Z,1.52
-10.4,-78.199997,2023-01,760012232,2023-01-01T00:00:00Z,2023-03-31T02:00:00Z,2.73
-15.3,-77.699997,2023-02,760001111,2023-01-01T07:00:00Z,2023-03-07T16:00:00Z,2.56
-8.1,-79.5,2023-01,760000370,2023-01-01T08:00:00Z,2023-03-26T01:00:00Z,1.07
-8.3,-79.199997,2023-01,760009908,2023-01-01T00:00:00Z,2023-03-19T00:00:00Z,0.28
-8,-79.5,2023-01,760003390,2023-01-01T08:00:00Z,2023-03-22T07:00:00Z,9.99
-11.8,-77.5,2023-01,760001020,2023-01-01T07:00:00Z,2023-02-04T20:00:00Z,3.91
-11.8,-77.5,2023-01,760003560,2023-01-01T00:00:00Z,2023-03-27T14:00:00Z,4.83
-7.6,-79.900002,2023-02,760000191,2023-01-01T15:00:00Z,2023-03-31T15:00:00Z,3.34
-10,-78.400002,2023-01,760115435,2023-01-01T15:00:00Z,2023-02-05T17:00:00Z,2.57
-12.3,-77.199997,2023-01,760019820,2023-01-01T08:00:00Z,2023-01-30T02:00:00Z,4.06
-9.2,-80.400002,2023-03,760018517,2023-01-01T08:00:00Z,2023-03-19T12:00:00Z,2.75
-14.8,-76,2023-01,760012234,2023-01-01T03:00:00Z,2023-02-21T00:00:00Z,1.49
-5.1,-82.699997,2023-03,735057662,2023-02-20T00:00:00Z,2023-03-22T13:00:00Z,0.19
-9.8,-78.5,2023-01,760015724,2023-01-01T09:00:00Z,2023-02-05T00:00:00Z,0.63
-7.3,-79.900002,2023-01,760003550,2023-01-01T00:00:00Z,2023-03-26T04:00:00Z,4.4
-12.8,-76.900002,2023-01,760002626,2023-01-01T07:00:00Z,2023-01-14T05:00:00Z,4.6
-8.3,-79.099998,2023-01,760003570,2023-01-01T04:00:00Z,2023-03-31T07:00:00Z,3.39
-11,-77.900002,2023-01,760006255,2023-01-01T00:00:00Z,2023-02-08T02:00:00Z,0.51
-9.1,-78.599998,2023-03,760006259,2023-01-01T05:00:00Z,2023-03-28T14:00:00Z,16.27
-6.8,-80.199997,2023-01,760003440,2023-01-01T04:00:00Z,2023-02-04T20:00:00Z,2.22
-7.7,-79.400002,2023-01,760016662,2023-01-01T01:00:00Z,2023-03-25T05:00:00Z,1.27
-13.3,-76.599998,2023-01,760012186,2023-01-01T07:00:00Z,2023-03-30T20:00:00Z,2.99
-8.3,-79.099998,2023-01,760012232,2023-01-01T00:00:00Z,2023-03-31T02:00:00Z,1.55
-15.3,-77.699997,2023-02,760018517,2023-01-01T08:00:00Z,2023-03-19T12:00:00Z,0.79
-8.7,-79.5,2023-01,760000670,2023-01-01T11:00:00Z,2023-02-16T00:00:00Z,1.25
-8.4,-79.199997,2023-01,760001180,2023-01-01T12:00:00Z,2023-03-12T13:00:00Z,2.17
-7.3,-79.699997,2023-01,760004180,2023-01-01T00:00:00Z,2023-03-29T14:00:00Z,0.69
-13.8,-76.599998,2023-01,760020862,2023-01-01T18:00:00Z,2023-02-28T23:00:00Z,3.28
-10,-78.300003,2023-02,760002911,2023-01-01T07:00:00Z,2023-03-20T10:00:00Z,0.11
-10.8,-78.199997,2023-01,760003580,2023-01-02T00:00:00Z,2023-03-31T21:00:00Z,0.43
-13.3,-76.5,2023-01,334455660,2023-01-02T02:00:00Z,2023-02-19T03:00:00Z,3.42
-8.9,-80.199997,2023-03,760016662,2023-01-01T01:00:00Z,2023-03-25T05:00:00Z,1.04
-11.8,-77.599998,2023-01,760005357,2023-01-01T05:00:00Z,2023-03-31T21:00:00Z,0.4
-5,-81.099998,2023-01,760000999,2023-01-01T02:00:00Z,2023-03-31T15:00:00Z,0.88
-13.5,-76.300003,2023-01,100007791,2023-01-03T09:00:00Z,2023-03-19T15:00:00Z,2.92
-13.4,-77.199997,2023-03,760015259,2023-01-01T00:00:00Z,2023-03-23T11:00:00Z,1.49
-8.1,-79.800003,2023-01,760001700,2023-01-02T01:00:00Z,2023-03-31T23:00:00Z,1.84
-7.9,-79.5,2023-01,760999992,2023-01-01T13:00:00Z,2023-01-25T15:00:00Z,2.68
-15.5,-78.400002,2023-03,760004712,2023-01-01T01:00:00Z,2023-03-25T12:00:00Z,0.84
-13.9,-76.5,2023-01,760009908,2023-01-01T00:00:00Z,2023-03-19T00:00:00Z,3.15
-12.6,-76.800003,2023-01,760001320,2023-01-01T08:00:00Z,2023-02-09T13:00:00Z,0.9
-6.7,-80.400002,2023-01,760003510,2023-01-01T07:00:00Z,2023-03-29T20:00:00Z,2.17
-7,-80,2023-01,760003570,2023-01-01T04:00:00Z,2023-03-31T07:00:00Z,0.9
-7.6,-79.699997,2023-01,760005276,2023-01-01T21:00:00Z,2023-02-11T20:00:00Z,0.1
-6.5,-81,2023-01,760001700,2023-01-02T01:00:00Z,2023-03-31T23:00:00Z,1.93
-6.8,-80.099998,2023-01,760018644,2023-01-01T09:00:00Z,2023-03-31T23:00:00Z,0.11
-12,-77.199997,2023-02,760000022,2023-01-01T07:00:00Z,2023-03-31T12:00:00Z,11.14
-9.1,-78.599998,2023-02,760038087,2023-01-21T13:00:00Z,2023-03-31T23:00:00Z,2.14
-7.6,-79.599998,2023-01,760003550,2023-01-01T00:00:00Z,2023-03-26T04:00:00Z,2.98
-11,-77.900002,2023-02,760015312,2023-01-01T08:00:00Z,2023-02-05T13:00:00Z,1.76
-6.6,-81.099998,2023-01,760000670,2023-01-01T11:00:00Z,2023-02-16T00:00:00Z,1.95
-11.6,-77.400002,2023-01,760010613,2023-01-01T07:00:00Z,2023-02-12T09:00:00Z,2.99
-7.6,-79.800003,2023-01,760015260,2023-01-01T10:00:00Z,2023-03-03T23:00:00Z,3.39
-9.5,-78.599998,2023-01,760001250,2023-01-01T09:00:00Z,2023-03-28T16:00:00Z,4.68
-14.9,-77.599998,2023-02,760062957,2023-01-04T09:00:00Z,2023-02-19T15:00:00Z,1.99
-7.8,-79.800003,2023-02,760000060,2023-01-01T08:00:00Z,2023-03-31T23:00:00Z,7.68
-3.8,-80.900002,2023-02,760038246,2023-01-01T01:00:00Z,2023-03-12T05:00:00Z,0.54
-12.3,-77.300003,2023-01,760013060,2023-01-01T11:00:00Z,2023-03-28T02:00:00Z,6.62
-13.7,-77.800003,2023-02,760000014,2023-01-01T01:00:00Z,2023-03-23T20:00:00Z,0.52
-10.1,-81,2023-02,760038087,2023-01-21T13:00:00Z,2023-03-31T23:00:00Z,4
-8.1,-79.199997,2023-01,760016079,2023-01-01T06:00:00Z,2023-02-27T18:00:00Z,1.83
-8.2,-79.199997,2023-01,760021429,2023-01-01T10:00:00Z,2023-02-04T05:00:00Z,6.03
-14.9,-77,2023-02,760016079,2023-01-01T06:00:00Z,2023-02-27T18:00:00Z,1.48
-14.5,-77.800003,2023-02,760000110,2023-01-01T06:00:00Z,2023-03-18T16:00:00Z,6.34
-6.8,-80.300003,2023-02,760018644,2023-01-01T09:00:00Z,2023-03-31T23:00:00Z,2.73
-11.9,-77.5,2023-01,760014268,2023-01-01T07:00:00Z,2023-02-05T17:00:00Z,0.47
-17.1,-77.699997,2023-03,760038087,2023-01-21T13:00:00Z,2023-03-31T23:00:00Z,2.34
-13.5,-76.5,2023-01,760002911,2023-01-01T07:00:00Z,2023-03-20T10:00:00Z,1.93
-15.2,-76.599998,2023-03,760003146,2023-01-04T08:00:00Z,2023-03-24T21:00:00Z,2.08
-13.2,-76.5,2023-01,760001260,2023-01-01T14:00:00Z,2023-02-23T13:00:00Z,1.62
-3.5,-80.800003,2023-02,760038246,2023-01-01T01:00:00Z,2023-03-12T05:00:00Z,0.29
-7.5,-79.900002,2023-01,760001320,2023-01-01T08:00:00Z,2023-02-09T13:00:00Z,1.78
-6.9,-80.300003,2023-01,760018813,2023-01-01T08:00:00Z,2023-03-31T19:00:00Z,5.09
-12.7,-76.800003,2023-01,760010447,2023-01-01T03:00:00Z,2023-03-17T21:00:00Z,8.58
-9.5,-78.5,2023-01,760029039,2023-01-01T00:00:00Z,2023-03-29T03:00:00Z,1.28
-9.5,-78.599998,2023-02,760018813,2023-01-01T08:00:00Z,2023-03-31T19:00:00Z,2.63
-7.7,-79.599998,2023-01,760033663,2023-01-01T05:00:00Z,2023-02-23T13:00:00Z,18.07
-13,-76.699997,2023-01,760001360,2023-01-01T09:00:00Z,2023-03-31T22:00:00Z,4.93
-16.2,-78.900002,2023-03,735059025,2023-01-29T22:00:00Z,2023-03-29T21:00:00Z,0.08
-7.5,-79.900002,2023-01,760001180,2023-01-01T12:00:00Z,2023-03-12T13:00:00Z,1.42
-14.9,-75.900002,2023-01,760002626,2023-01-01T07:00:00Z,2023-01-14T05:00:00Z,1.61
-15.3,-77.099998,2023-02,760003380,2023-01-01T00:00:00Z,2023-03-20T05:00:00Z,5.78
-13,-76.800003,2023-01,760010399,2023-01-01T14:00:00Z,2023-03-31T23:00:00Z,2.08
-11.5,-77.400002,2023-01,760001863,2023-01-01T08:00:00Z,2023-02-04T20:00:00Z,0.99
-16.1,-77.199997,2023-03,760001310,2023-01-21T11:00:00Z,2023-03-31T21:00:00Z,11.79
-7.4,-79.900002,2023-01,760020862,2023-01-01T18:00:00Z,2023-02-28T23:00:00Z,2.76
-6.5,-80.900002,2023-03,760038246,2023-01-01T01:00:00Z,2023-03-12T05:00:00Z,0.13
-15.3,-77.099998,2023-02,760000014,2023-01-01T01:00:00Z,2023-03-23T20:00:00Z,3.98
-7.8,-79.699997,2023-02,760001210,2023-01-01T07:00:00Z,2023-02-04T21:00:00Z,1.45
-8.5,-79.699997,2023-01,760000400,2023-01-01T13:00:00Z,2023-03-24T21:00:00Z,0.2
-17.4,-77.699997,2023-03,500010210,2023-01-30T02:00:00Z,2023-03-26T11:00:00Z,1.08
-13.9,-76.599998,2023-01,760014964,2023-01-01T07:00:00Z,2023-03-31T23:00:00Z,5.06
-13.4,-76.5,2023-01,760003480,2023-01-01T00:00:00Z,2023-03-30T17:00:00Z,1.49
-8.4,-79.099998,2023-01,760013244,2023-01-01T21:00:00Z,2023-03-16T10:00:00Z,1.15
-7.1,-79.900002,2023-01,760000230,2023-01-01T02:00:00Z,2023-02-27T11:00:00Z,2.13
-7,-80.199997,2023-01,760000580,2023-01-01T07:00:00Z,2023-02-13T08:00:00Z,1.79
-10.9,-78.099998,2023-01,760003510,2023-01-01T07:00:00Z,2023-03-29T20:00:00Z,0.32
-7.5,-79.800003,2023-01,760000230,2023-01-01T02:00:00Z,2023-02-27T11:00:00Z,1.11
-8.4,-79.5,2023-02,760001863,2023-01-01T08:00:00Z,2023-02-04T20:00:00Z,2.66
-12,-77.199997,2023-02,760003430,2023-01-01T13:00:00Z,2023-03-28T07:00:00Z,1.21
-11,-78,2023-01,760000850,2023-01-01T14:00:00Z,2023-03-31T23:00:00Z,1.09
-3.8,-81.599998,2023-02,760038246,2023-01-01T01:00:00Z,2023-03-12T05:00:00Z,0.46
-9.7,-78.5,2023-01,760000370,2023-01-01T08:00:00Z,2023-03-26T01:00:00Z,1.22
-5,-81.5,2023-02,760028711,2023-01-01T09:00:00Z,2023-03-27T04:00:00Z,1.42
-6.9,-80,2023-01,760029039,2023-01-01T00:00:00Z,2023-03-29T03:00:00Z,1.18
-7.7,-79.699997,2023-01,760040300,2023-01-01T09:00:00Z,2023-02-05T15:00:00Z,2.37
-15.4,-77.300003,2023-02,760003510,2023-01-01T07:00:00Z,2023-03-29T20:00:00Z,1
-6.7,-80.800003,2023-01,760006259,2023-01-01T05:00:00Z,2023-03-28T14:00:00Z,2.37
-7.1,-80,2023-01,760000770,2023-01-05T02:00:00Z,2023-03-13T01:00:00Z,0.26
-15.3,-76.400002,2023-03,760100091,2023-01-01T05:00:00Z,2023-03-19T00:00:00Z,1.05
-12.2,-77.300003,2023-01,412331062,2023-01-13T11:00:00Z,2023-01-13T12:00:00Z,1.2
-13.5,-77.900002,2023-02,301240000,2023-01-01T15:00:00Z,2023-03-18T08:00:00Z,5.94
-12.5,-77.199997,2023-01,760009908,2023-01-01T00:00:00Z,2023-03-19T00:00:00Z,0.37
-12.1,-78.5,2023-02,760003430,2023-01-01T13:00:00Z,2023-03-28T07:00:00Z,1.54
-11.1,-77.699997,2023-01,760000850,2023-01-01T14:00:00Z,2023-03-31T23:00:00Z,2.09
-12.9,-76.900002,2023-02,760000210,2023-01-01T02:00:00Z,2023-03-16T12:00:00Z,2.91
-17.4,-72,2023-02,760003390,2023-01-01T08:00:00Z,2023-03-22T07:00:00Z,0.28
-8.2,-79.199997,2023-01,760001863,2023-01-01T08:00:00Z,2023-02-04T20:00:00Z,3.15
-7.9,-79.599998,2023-02,760000510,2023-01-01T03:00:00Z,2023-02-05T18:00:00Z,0.57
-14,-76.5,2023-01,760000110,2023-01-01T06:00:00Z,2023-03-18T16:00:00Z,2.76
-6.8,-80.099998,2023-01,760000510,2023-01-01T03:00:00Z,2023-02-05T18:00:00Z,3.38
-6,-81.400002,2023-01,760000850,2023-01-01T14:00:00Z,2023-03-31T23:00:00Z,3.26
-16.4,-78,2023-03,760001270,2023-01-21T14:00:00Z,2023-03-31T23:00:00Z,0.64
-12,-77.400002,2023-03,760003510,2023-01-01T07:00:00Z,2023-03-29T20:00:00Z,1.57
-6.7,-80.699997,2023-01,760001180,2023-01-01T12:00:00Z,2023-03-12T13:00:00Z,1.88
-4.9,-81.5,2023-03,735057661,2023-03-13T07:00:00Z,2023-03-16T19:00:00Z,3.01
-11.7,-77.699997,2023-01,760010447,2023-01-01T03:00:00Z,2023-03-17T21:00:00Z,0.57
-13.1,-76.800003,2023-01,760012234,2023-01-01T03:00:00Z,2023-02-21T00:00:00Z,1.43
-8,-79.5,2023-01,760999992,2023-01-01T13:00:00Z,2023-01-25T15:00:00Z,3.23
-12.7,-76.800003,2023-01,760004122,2023-01-01T09:00:00Z,2023-03-19T11:00:00Z,0.06
-8.2,-79.599998,2023-02,760020862,2023-01-01T18:00:00Z,2023-02-28T23:00:00Z,0.77
-8.2,-79.300003,2023-01,760003570,2023-01-01T04:00:00Z,2023-03-31T07:00:00Z,2.71
-7.4,-79.800003,2023-01,760000014,2023-01-01T01:00:00Z,2023-03-23T20:00:00Z,4.28
-7,-80,2023-01,760003490,2023-01-01T09:00:00Z,2023-03-31T03:00:00Z,9.28
-7.6,-79.699997,2023-01,760003540,2023-01-01T09:00:00Z,2023-03-30T14:00:00Z,5.63
-15.5,-77.099998,2023-03,760000400,2023-01-01T13:00:00Z,2023-03-24T21:00:00Z,0.04
-15.3,-77.699997,2023-02,760003146,2023-01-04T08:00:00Z,2023-03-24T21:00:00Z,4.35
-5.9,-81.5,2023-02,760038246,2023-01-01T01:00:00Z,2023-03-12T05:00:00Z,0.48
