lat,lon,time range,flag,geartype,vessel ids,apparent fishing hours
-15.2,-76.7,2023-02,PER,purse_seines,1,1.87
-15.1,-77.3,2023-02,PER,other_purse_seines,8,16.66
-12.8,-77,2023-01,PER,other_purse_seines,14,33.72
-6.5,-80.8,2023-01,PER,other_purse_seines,23,63.2
-11.1,-78.3,2023-03,PER,other_purse_seines,2,1.76
-9.7,-79.9,2023-03,PER,other_purse_seines,1,0.48
-15.1,-75.8,2023-03,PER,other_purse_seines,1,0.76
-9.1,-78.6,2023-01,PER,tuna_purse_seines,4,2.23
-7.2,-80,2023-01,PER,other_purse_seines,23,28.09
-14.8,-77.8,2023-02,HND,other_purse_seines,1,8.84
-6.8,-80.1,2023-01,PER,other_purse_seines,16,18.03
-13.5,-78.2,2023-03,PER,other_purse_seines,1,1.81
-12.1,-77.4,2023-02,PER,other_purse_seines,8,7.9
-13,-76.9,2023-01,HND,other_purse_seines,1,1.3
-15.5,-77.6,2023-02,PER,other_purse_seines,11,42.51
-15.5,-79.1,2023-02,ECU,tuna_purse_seines,1,4.3
-8.1,-79.4,2023-02,PER,fishing,1,1.5
-7.2,-79.8,2023-01,PER,purse_seines,3,8.15
-9.4,-81.8,2023-01,NA,purse_seines,1,5.94
-10.4,-78.2,2023-01,PER,purse_seines,2,2.01
-9.3,-78.7,2023-01,HND,other_purse_seines,1,4.17
-14,-77.2,2023-03,PER,other_purse_seines,1,2.01
-8.4,-79.3,2023-01,AIA,purse_seines,1,0.41
-7.9,-79.8,2023-03,PER,other_purse_seines,1,8.34
-13.8,-78.3,2023-02,ECU,tuna_purse_seines,1,0.06
-14.5,-77.8,2023-02,NA,other_purse_seines,1,2.38
-14.1,-76.5,2023-01,PER,other_purse_seines,1,0.76
-15.9,-78.8,2023-02,ECU,tuna_purse_seines,1,0.33
-7.7,-81.3,2023-03,NA,purse_seines,1,1.8
-8.9,-79.7,2023-01,PER,other_purse_seines,1,0.07
-14.9,-77.6,2023-02,PER,set_gillnets,1,1.99
-15.6,-77.8,2023-02,PER,other_purse_seines,8,16.55
-3.8,-82.6,2023-02,PER,other_purse_seines,1,4.48
-12,-78.6,2023-02,PER,other_purse_seines,1,2
-9.1,-82.8,2023-02,ECU,tuna_purse_seines,1,2.53
-16.9,-77.6,2023-03,ECU,tuna_purse_seines,1,4.45
-15.2,-77.3,2023-02,PER,other_purse_seines,5,5.4
-14.7,-76,2023-01,PER,other_purse_seines,21,35.44
-7.8,-79.9,2023-03,PER,other_purse_seines,1,2.23
-4.6,-81.5,2023-03,ECU,fishing,1,2.97
-7.7,-79.6,2023-02,AIA,purse_seines,1,0.31
-3.9,-82.1,2023-02,PER,other_purse_seines,1,3.98
-5,-82,2023-03,ECU,tuna_purse_seines,1,8.56
-9.6,-79.9,2023-03,PER,other_purse_seines,1,2.58
-12.4,-80.4,2023-02,PER,tuna_purse_seines,1,7.14
-11.6,-77.5,2023-01,PER,inconclusive,1,8.3
-12.5,-77,2023-02,PER,inconclusive,1,1.19
-6.3,-81,2023-01,HND,other_purse_seines,1,3.56
-14.9,-77.9,2023-02,PER,purse_seines,1,0.7
-15.5,-76.7,2023-03,PER,other_purse_seines,1,3.97
-8.1,-79.6,2023-01,PER,tuna_purse_seines,3,2.14
-16.7,-78.2,2023-03,PER,tuna_purse_seines,2,1.08
-11.7,-77.7,2023-01,PER,other_purse_seines,9,7.16
-13,-77,2023-02,PER,other_purse_seines,14,39.36
-14.4,-77.1,2023-02,PER,set_gillnets,1,0.81
-14.7,-77.4,2023-03,NA,other_purse_seines,1,0.12
-12.7,-77.9,2023-02,PER,other_purse_seines,1,0.53
-14.7,-77.6,2023-02,PER,set_longlines,1,1.65
-14.6,-76.8,2023-01,PER,fishing,1,3.1
-6.6,-80.6,2023-01,PER,other_purse_seines,8,11.98
-14.4,-77.8,2023-02,PER,other_purse_seines,6,18.51
-13.8,-76.5,2023-02,PER,pole_and_line,1,2.39
-7.4,-80.1,2023-01,PER,other_purse_seines,8,7.45
-17.7,-71.5,2023-02,NA,other_purse_seines,2,8.51
-7.6,-80.3,2023-02,PER,other_purse_seines,1,1.21
-12.4,-77.1,2023-01,PER,other_purse_seines,34,105.22
-11.8,-77.4,2023-01,AIA,purse_seines,1,1.84
-16.9,-77,2023-03,PER,fishing,1,0.45
-14.6,-77.9,2023-02,HND,other_purse_seines,1,2.45
-11.7,-77.4,2023-03,PER,other_purse_seines,1,2.52
-7.4,-79.8,2023-01,PER,purse_seines,4,10.97
-16.9,-77.5,2023-03,PER,other_purse_seines,1,0.51
-16.4,-78.2,2023-03,PER,tuna_purse_seines,1,1.52
-8.8,-80.1,2023-01,PER,other_purse_seines,2,2.82
-13.4,-77.9,2023-02,PER,other_purse_seines,1,1.6
-10,-79,2023-03,ECU,tuna_purse_seines,1,4.25
-9.2,-82.6,2023-02,NA,purse_seines,1,5.33
-6.3,-81.1,2023-01,PER,other_purse_seines,9,22.03
-7.7,-79.8,2023-02,PER,fishing,1,1.09
-14.8,-77.8,2023-02,PER,purse_seines,1,6.35
-14,-76.9,2023-01,PER,pole_and_line,1,2.12
-9.6,-79.2,2023-01,PER,other_purse_seines,1,1
-17.8,-77,2023-03,NA,purse_seines,1,1.86
-14.9,-77.3,2023-02,PER,other_purse_seines,1,2.78
-15.8,-77.9,2023-03,PER,tuna_purse_seines,1,7.16
-10.9,-77.9,2023-03,PER,other_purse_seines,2,1.29
-7.5,-79.7,2023-01,PER,fishing,2,3.08
-11.9,-77.6,2023-01,PER,inconclusive,1,2.43
-6.9,-81,2023-01,PER,other_purse_seines,1,4.96
-15,-77,2023-01,PER,pole_and_line,2,2
-6,-81.7,2023-03,ECU,fishing,1,1
-14.8,-77.4,2023-02,PER,purse_seines,1,0.1
-8,-79.7,2023-02,PER,purse_seines,2,1.19
-7.9,-79.5,2023-01,GBR,other_purse_seines,1,3.44
-16.8,-78.6,2023-03,PER,other_purse_seines,1,0.35
-10,-81,2023-02,NA,purse_seines,1,12.92
-15,-76.2,2023-03,PER,other_purse_seines,1,2.53
-15,-77.7,2023-02,PER,set_gillnets,1,6.8
-12.8,-77.8,2023-02,PER,other_purse_seines,1,1.39
-14.7,-77.7,2023-02,PER,purse_seines,1,0.71
-13.3,-76.5,2023-01,PER,other_purse_seines,18,49.85
-17.3,-71.8,2023-03,PER,other_purse_seines,2,10.39
-9.8,-78.4,2023-01,AIA,purse_seines,1,3.12
-14,-76.7,2023-03,PER,pole_and_line,1,1.5
-12.4,-77.3,2023-02,PER,other_purse_seines,1,1.43
-15.4,-76.6,2023-03,NA,pole_and_line,1,1.49
-6.8,-80.2,2023-01,PER,fishing,1,3.17
-15.7,-77.7,2023-02,PER,pole_and_line,1,0.92
-14.7,-77.4,2023-02,PER,other_purse_seines,14,24.72
-15.3,-76.6,2023-03,PER,pole_and_line,1,12.68
-17.6,-76.6,2023-03,ECU,tuna_purse_seines,1,2.3
-9.7,-78.5,2023-01,PER,purse_seines,3,2.82
-7.8,-79.6,2023-01,PER,pole_and_line,1,1.87
-7.4,-80.3,2023-02,PER,other_purse_seines,2,1.45
-15,-77.5,2023-02,PER,other_purse_seines,1,1.35
-6.4,-80.9,2023-01,PER,purse_seines,1,0.6
-13.4,-76.4,2023-01,PER,inconclusive,1,21.28
-13.5,-76.2,2023-03,PER,other_purse_seines,4,2.19
-6.3,-81.3,2023-02,PER,other_purse_seines,1,0.3
-7.1,-80.2,2023-01,PER,tuna_purse_seines,1,2.58
-15.1,-76.9,2023-03,PER,tuna_purse_seines,1,12.42
-14.3,-77.8,2023-02,PER,other_purse_seines,6,12.04
-7.7,-79.8,2023-01,PER,fishing,2,3.05
-11.7,-77.5,2023-01,PER,purse_seines,1,0.94
-9.2,-78.8,2023-03,PER,other_purse_seines,1,1.05
-8.2,-79.5,2023-01,GBR,other_purse_seines,1,0.35
-12,-77.4,2023-01,PER,pole_and_line,2,2.87
-16.7,-77,2023-03,ECU,tuna_purse_seines,1,5.46
-7.1,-80.1,2023-02,PER,purse_seines,1,1.4
-11.7,-77.3,2023-01,PER,purse_seines,4,16.57
-11.9,-77.3,2023-03,PER,other_purse_seines,1,1.02
-15.6,-77.6,2023-02,PER,pole_and_line,1,0.67
-7.2,-80.6,2023-01,PER,other_purse_seines,1,2.35
-16.7,-73,2023-02,PER,other_purse_seines,2,1.57
-10.2,-78.2,2023-01,PER,other_purse_seines,6,5.88
-12.3,-77,2023-01,PER,inconclusive,1,4.93
-15.9,-77.9,2023-03,PER,tuna_purse_seines,2,12.03
-14.8,-77.3,2023-02,PER,other_purse_seines,4,12.62
-9.8,-78.7,2023-01,PER,other_purse_seines,1,2.94
-8.2,-79.5,2023-01,PER,fishing,1,0.18
-13,-76.7,2023-03,PER,other_purse_seines,1,0.42
-6.8,-80.5,2023-01,PER,other_purse_seines,17,28.85
-7.5,-79.7,2023-02,PER,other_purse_seines,19,55.89
-11.5,-78,2023-03,PER,other_purse_seines,1,1.3
-8.1,-79.3,2023-02,GBR,other_purse_seines,1,6.78
-8.3,-82.3,2023-02,ECU,tuna_purse_seines,1,0.19
-16.5,-77.3,2023-03,PER,other_purse_seines,1,1.71
-9.2,-78.8,2023-02,PER,tuna_purse_seines,1,1.71
-13.1,-77,2023-01,PER,other_purse_seines,1,0.1
-8.7,-79.5,2023-01,PER,tuna_purse_seines,1,1.25
-13.4,-76.5,2023-01,PER,other_purse_seines,23,36.15
-10.8,-78.3,2023-03,PER,other_purse_seines,1,1.56
-15.4,-77.4,2023-02,PER,other_purse_seines,2,3.02
-8.5,-79.1,2023-03,PER,other_purse_seines,1,0.32
-4.9,-82.3,2023-03,ECU,tuna_purse_seines,1,0.87
-15.1,-76.9,2023-02,PER,other_purse_seines,3,2.46
-7.5,-79.9,2023-01,GBR,other_purse_seines,1,2
-12.3,-77.1,2023-01,PER,other_purse_seines,38,100.75
-17.7,-77.5,2023-03,ECU,tuna_purse_seines,1,8.89
-15,-77.5,2023-03,PER,tuna_purse_seines,1,1.8
-16.7,-77.1,2023-03,PER,other_purse_seines,1,4.14
-16.3,-78.1,2023-03,ECU,tuna_purse_seines,1,4
-16.5,-73.4,2023-02,NA,other_purse_seines,1,0.82
-13.3,-77.9,2023-02,PER,other_purse_seines,1,0.96
-15.4,-78,2023-02,PER,purse_seines,1,2.27
-7.8,-79.7,2023-01,HND,other_purse_seines,1,7.19
-15.7,-77.3,2023-02,ECU,tuna_purse_seines,1,1.02
-16.9,-77,2023-03,ECU,tuna_purse_seines,1,6.6
-6.7,-81,2023-01,PER,purse_seines,1,2.54
-6.8,-80.3,2023-02,PER,other_purse_seines,5,10.44
-8.1,-79.5,2023-01,GBR,other_purse_seines,1,2.06
-12.5,-77.2,2023-03,PER,other_purse_seines,1,0.41
-11.9,-80.9,2023-02,ECU,tuna_purse_seines,1,7.62
-15.1,-75.6,2023-01,PER,tuna_purse_seines,1,0.84
-8.3,-79.2,2023-01,PER,other_purse_seines,60,107.23
-15.3,-76.8,2023-02,PER,other_purse_seines,1,0.99
-13.2,-77.1,2023-01,HND,other_purse_seines,1,5.87
-14.8,-77.1,2023-03,NA,pole_and_line,1,0.17
-6,-82.2,2023-03,ECU,tuna_purse_seines,2,8.4
-13.1,-77.8,2023-02,PER,other_purse_seines,1,4.84
-8.1,-79.4,2023-01,PER,fishing,2,4.27
-14.9,-77.8,2023-02,HND,other_purse_seines,1,5.08
-15.4,-77.8,2023-02,PER,pole_and_line,1,1.56
-13.8,-76.6,2023-01,PER,other_purse_seines,36,99.22
-12,-77.4,2023-01,PER,other_purse_seines,58,122.3
-14.6,-77.4,2023-02,PER,other_purse_seines,5,14.64
-15.3,-76.6,2023-03,PER,fishing,1,3.77
-14.9,-76.9,2023-02,PER,other_purse_seines,5,19.71
-16.8,-78.1,2023-03,ECU,tuna_purse_seines,2,31.77
-9,-78.6,2023-03,PER,other_purse_seines,6,210.18
-3.4,-81.2,2023-02,ECU,other_purse_seines,1,1.18
-15.2,-76.9,2023-03,PER,tuna_purse_seines,1,1.31
-12.2,-77.9,2023-02,ECU,tuna_purse_seines,1,1.95
-13.3,-80.3,2023-03,ECU,tuna_purse_seines,1,0.2
-14,-78.1,2023-02,PER,other_purse_seines,1,0.05
-7.7,-79.8,2023-02,GBR,other_purse_seines,1,2.25
-15.9,-76.1,2023-03,NA,pole_and_line,1,8.3
-9.3,-78.7,2023-01,PER,purse_seines,2,3.44
-15.2,-76.9,2023-02,PER,other_purse_seines,6,7.37
-8.2,-79.3,2023-01,PER,purse_seines,5,6.82
-15.3,-77.5,2023-02,PER,pole_and_line,1,7.94
-7.4,-79.7,2023-01,PER,other_purse_seines,55,196.96
-8.3,-79.2,2023-01,PER,purse_seines,5,11.22
-12.6,-77,2023-01,AIA,purse_seines,1,3.16
-9,-78.6,2023-02,PER,tuna_purse_seines,1,2.4
-14.9,-77.6,2023-03,NA,pole_and_line,1,1.73
-14.6,-77.4,2023-03,PER,tuna_purse_seines,1,1.15
-7.9,-79.6,2023-01,PER,tuna_purse_seines,7,22.06
-9.2,-78.8,2023-01,PER,purse_seines,2,7.83
-12,-77.7,2023-03,PER,other_purse_seines,1,0.34
-6,-81.3,2023-01,HND,other_purse_seines,1,1.33
-13.3,-77.5,2023-02,PER,purse_seines,1,0.07
-5.9,-81.2,2023-01,PER,other_purse_seines,1,0.75
-8.6,-79.3,2023-01,PER,fishing,1,0.09
-10.3,-78.3,2023-01,AIA,purse_seines,1,3
-11.2,-77.8,2023-01,PER,purse_seines,2,5
-13.2,-77,2023-01,PER,other_purse_seines,3,8.41
-8.4,-79.2,2023-01,PER,purse_seines,4,10.79
-13.8,-76.5,2023-01,PER,inconclusive,1,2.88
-12.4,-77,2023-01,PER,other_purse_seines,48,134.38
-10.6,-78.2,2023-01,PER,other_purse_seines,1,0.38
-17.7,-71.7,2023-01,PER,other_purse_seines,1,1.14
-17.1,-72.1,2023-02,PER,other_purse_seines,3,7.52
-8.1,-79.5,2023-02,PER,fishing,2,0.57
-8.5,-79.2,2023-01,NA,other_purse_seines,1,0.24
-7.4,-80,2023-01,PER,other_purse_seines,32,66.28
-8.8,-80,2023-01,PER,other_purse_seines,1,0.76
-12.8,-77,2023-01,SSD,tuna_purse_seines,1,1.7
-17.8,-71.5,2023-02,PER,fishing,1,0.39
-12.3,-77.3,2023-02,HND,other_purse_seines,1,1.05
-15.8,-76.1,2023-03,NA,pole_and_line,1,12.22
-12,-77.2,2023-03,PER,other_purse_seines,25,507.66
-16.9,-77.6,2023-03,PER,other_purse_seines,1,1.77
-6.3,-81,2023-01,PER,other_purse_seines,38,153.62
-9.4,-78.7,2023-01,PER,purse_seines,2,2.05
-8.8,-79.2,2023-01,PER,other_purse_seines,1,0.94
-7.7,-79.8,2023-02,PER,tuna_purse_seines,1,4.68
-7.2,-80,2023-01,PER,pole_and_line,1,2.29
-8.7,-79.8,2023-03,PER,other_purse_seines,1,1.66
-10.8,-78,2023-01,PER,tuna_purse_seines,1,0.14
-14.5,-78.1,2023-03,PER,tuna_purse_seines,1,0.16
-12.2,-77.5,2023-03,PER,fishing,1,3.27
-12.5,-77.4,2023-01,PER,other_purse_seines,1,0.29
-13.3,-76.6,2023-01,PER,other_purse_seines,22,35.9
-16.8,-78.5,2023-03,PER,other_purse_seines,1,3.47
-11.7,-77.7,2023-01,ECU,tuna_purse_seines,1,0.26
-16.7,-76.7,2023-03,PER,tuna_purse_seines,2,8.13
-8.3,-79.4,2023-03,PER,other_purse_seines,1,0.34
-12.7,-76.8,2023-02,PER,other_purse_seines,4,2.48
-14.1,-77.4,2023-02,PER,other_purse_seines,1,4.3
-14.9,-77.1,2023-03,NA,pole_and_line,1,0.2
-3.9,-82,2023-02,PER,other_purse_seines,1,0.57
-16.9,-77.5,2023-03,ECU,tuna_purse_seines,1,2.94
-7.8,-79.7,2023-02,PER,purse_seines,5,7.91
-14.7,-76.1,2023-01,PER,other_purse_seines,9,6.06
-10,-79,2023-03,PER,other_purse_seines,1,0.42
-13.3,-76.5,2023-01,HND,other_purse_seines,1,3.42
-8.2,-79.4,2023-01,PER,purse_seines,1,2.32
-15.2,-77.7,2023-02,PER,pole_and_line,1,2.99
-14.5,-77,2023-03,AIA,purse_seines,1,1.29
-10.1,-78.4,2023-02,PER,tuna_purse_seines,1,5.48
-13.6,-77.7,2023-01,PER,pole_and_line,1,0.95
-7.7,-79.8,2023-03,PER,other_purse_seines,1,0.36
-11.6,-77.5,2023-02,PER,pole_and_line,1,2.63
-13.7,-77.6,2023-01,PER,pole_and_line,1,1.5
-9.3,-78.6,2023-01,PER,fishing,1,3.27
-7.6,-79.7,2023-01,PER,pole_and_line,1,3.03
-5.8,-81.3,2023-01,PER,pole_and_line,1,2.17
-14.6,-77.9,2023-02,PER,other_purse_seines,3,5.07
-12.5,-77,2023-01,PER,pole_and_line,2,2.43
-13.5,-77.4,2023-01,PER,fishing,1,0.6
-10.4,-78.2,2023-02,NA,other_purse_seines,1,2.27
-8.8,-79.9,2023-03,PER,other_purse_seines,1,2.01
-8.1,-79.5,2023-01,PER,tuna_purse_seines,2,0.46
-12,-77.9,2023-01,PER,other_purse_seines,1,0.52
-12.2,-78.6,2023-02,PER,fishing,1,2.36
-13.5,-76.5,2023-01,PER,pole_and_line,1,1
-6.6,-80.5,2023-01,PER,other_purse_seines,28,57.18
-7.4,-79.9,2023-03,PER,other_purse_seines,1,0.47
-13,-77.1,2023-02,PER,other_purse_seines,1,1.48
-12.8,-76.9,2023-02,PER,other_purse_seines,2,1.98
-14.4,-76.9,2023-01,PER,set_longlines,1,0.88
-7.5,-79.9,2023-01,PER,tuna_purse_seines,9,34.43
-14.8,-77.8,2023-02,PER,other_purse_seines,7,19.14
-15.9,-77.4,2023-03,PER,tuna_purse_seines,1,2.12
-7.5,-80,2023-02,PER,other_purse_seines,11,23.66
-9.5,-78.5,2023-01,PER,fishing,1,2.34
-11,-77.8,2023-01,PER,fishing,1,0.99
-14.2,-77.4,2023-02,PER,other_purse_seines,1,0.24
-12.6,-76.8,2023-02,PER,other_purse_seines,16,27.12
-12.4,-77,2023-01,PER,inconclusive,1,1.75
-7.5,-84,2023-03,ECU,tuna_purse_seines,1,0.21
-15.5,-77.5,2023-02,PER,other_purse_seines,7,16.12
-15.5,-79,2023-02,ECU,tuna_purse_seines,1,6.31
-9,-79.2,2023-02,PER,other_purse_seines,1,3.66
-6.9,-80.2,2023-01,PER,tuna_purse_seines,5,7.56
-13.5,-76.4,2023-01,PER,other_purse_seines,8,11.37
-12,-77.5,2023-01,PER,pole_and_line,1,0.29
-11.7,-77.4,2023-01,PER,purse_seines,3,25.32
-13.7,-77.8,2023-02,PER,other_purse_seines,1,0.52
-7,-79.9,2023-02,PER,purse_seines,2,2.15
-15.4,-77.9,2023-02,PER,other_purse_seines,5,15.9
-7.9,-79.5,2023-01,PER,pole_and_line,1,2.68
-13.9,-78.1,2023-02,PER,fishing,1,1.55
-12,-77.3,2023-01,PER,pole_and_line,2,11.81
-3.8,-82.5,2023-02,PER,other_purse_seines,1,0.18
-15.1,-76.9,2023-03,PER,pole_and_line,1,5.88
-7.4,-79.7,2023-01,AIA,purse_seines,1,3.91
-12,-78.5,2023-02,PER,other_purse_seines,1,2.49
-7.6,-79.7,2023-01,HND,other_purse_seines,1,5.27
-14.1,-76.6,2023-01,PER,other_purse_seines,11,11.99
-15,-77,2023-03,PER,tuna_purse_seines,1,4.67
-7.5,-80,2023-02,PER,purse_seines,6,13.4
-5.7,-81.1,2023-01,PER,pole_and_line,1,0.09
-15,-77,2023-02,PER,other_purse_seines,2,1.97
-12.3,-77.3,2023-01,PER,inconclusive,1,0.55
-13.9,-76.5,2023-01,PER,other_purse_seines,21,53.67
-14.7,-77.9,2023-02,PER,other_purse_seines,3,4.24
-9.7,-78.8,2023-02,PER,tuna_purse_seines,1,0.4
-13.3,-76.8,2023-01,PER,inconclusive,1,1.44
-8.1,-79.3,2023-03,PER,other_purse_seines,1,1.24
-15.3,-76.6,2023-03,NA,pole_and_line,1,1.97
-9.3,-78.7,2023-01,PER,other_purse_seines,22,35.98
-11,-78,2023-03,PER,other_purse_seines,2,2.95
-14.2,-77.6,2023-01,PER,fishing,1,5.84
-10.4,-78.1,2023-01,PER,tuna_purse_seines,3,4.43
-11.6,-77.8,2023-01,PER,set_longlines,1,4.97
-12.2,-77.2,2023-01,PER,inconclusive,1,2.66
-13.8,-78.2,2023-02,PER,fishing,1,2.36
-6.7,-81,2023-01,PER,other_purse_seines,17,54.82
-6.1,-83,2023-01,PAN,tuna_purse_seines,1,1.63
-13.3,-76.4,2023-01,PER,inconclusive,1,7.6
-14.6,-76.1,2023-01,PER,other_purse_seines,8,10.82
-16.6,-78.1,2023-02,PER,tuna_purse_seines,1,5.41
-12.1,-77.1,2023-01,PER,inconclusive,1,2.08
-15.5,-77.6,2023-02,HND,other_purse_seines,1,6.16
-16.8,-72.8,2023-01,PER,other_purse_seines,1,0.69
-13.8,-77.9,2023-02,PER,other_purse_seines,1,0.95
-11.8,-77.6,2023-01,PER,tuna_purse_seines,1,0.48
-10.9,-78,2023-01,AIA,purse_seines,1,0.89
-12.4,-77.1,2023-01,SSD,tuna_purse_seines,1,1.75
-7.2,-80.1,2023-01,PER,other_purse_seines,12,11.21
-7.1,-79.9,2023-01,PER,fishing,1,3.93
-3.5,-81.3,2023-02,PER,other_purse_seines,2,1.07
-3.7,-81.4,2023-01,ECU,tuna_purse_seines,1,5.34
-12.8,-77.1,2023-01,PER,other_purse_seines,3,1.87
-11.9,-77.8,2023-03,PER,other_purse_seines,1,3.19
-13,-76.9,2023-01,PER,other_purse_seines,24,37.48
-9.4,-82.4,2023-02,ECU,tuna_purse_seines,1,0.2
-8.5,-78.9,2023-03,PER,inconclusive,1,0.3
-7.2,-79.8,2023-01,PER,pole_and_line,1,0.29
-14.8,-77.9,2023-02,HND,other_purse_seines,1,1
-15.1,-75.9,2023-03,PER,other_purse_seines,1,1.56
-16.7,-78.1,2023-03,ECU,tuna_purse_seines,1,1.59
-16.2,-78.6,2023-03,NA,purse_seines,1,5.38
-7.6,-79.7,2023-02,NA,other_purse_seines,2,4.15
-6.4,-81.1,2023-01,PER,other_purse_seines,2,1.75
-12.5,-77.6,2023-02,PER,other_purse_seines,1,2.03
-7.2,-79.8,2023-02,PER,tuna_purse_seines,2,2.23
-12.6,-77.1,2023-01,SSD,tuna_purse_seines,1,1.27
-10.1,-81.4,2023-02,PAN,tuna_purse_seines,1,0.15
-13.3,-76.4,2023-02,PER,other_purse_seines,1,0.09
-6.5,-80.9,2023-01,PER,other_purse_seines,12,25.9
-9.9,-78.5,2023-01,PER,tuna_purse_seines,2,3.63
-12.2,-77.5,2023-01,PER,other_purse_seines,1,1.03
-7.3,-80.1,2023-01,PER,other_purse_seines,20,30.35
-15.1,-77.4,2023-02,PER,other_purse_seines,3,4.68
-3.4,-81.5,2023-02,PER,other_purse_seines,1,0.74
-9.2,-78.7,2023-01,HND,other_purse_seines,1,0.26
-9.6,-78.5,2023-01,NA,other_purse_seines,1,1.67
-11.1,-77.8,2023-03,PER,other_purse_seines,1,8.41
-7.3,-79.7,2023-01,PER,fishing,1,3.33
-5.6,-81.6,2023-03,ECU,fishing,1,2
-8.1,-79.7,2023-01,HND,other_purse_seines,1,2.33
-6.7,-80.9,2023-01,PER,purse_seines,2,4.78
-16.5,-78.3,2023-03,ECU,tuna_purse_seines,2,1.74
-15.5,-76.7,2023-03,NA,pole_and_line,1,2.56
-9,-78.9,2023-01,PER,tuna_purse_seines,1,1.22
-14.9,-76.6,2023-03,PER,pole_and_line,1,0.47
-13.1,-76.5,2023-01,PER,other_purse_seines,1,1.86
-6.2,-81,2023-01,PER,purse_seines,2,2.66
-7.9,-79.9,2023-02,PER,tuna_purse_seines,4,19.42
-12,-77.1,2023-03,PER,tuna_purse_seines,2,11.16
-6.7,-80.3,2023-01,PER,purse_seines,2,0.86
-12.8,-76.8,2023-01,PER,inconclusive,1,1.29
-11.9,-79.4,2023-02,PER,tuna_purse_seines,1,0.34
-16.9,-76.8,2023-03,NA,purse_seines,1,1.61
-16.5,-77.9,2023-03,ECU,tuna_purse_seines,1,1.4
-11.6,-77.5,2023-01,NA,other_purse_seines,3,3.53
-15,-75.6,2023-01,PER,purse_seines,1,0.95
-14.4,-77.8,2023-02,PER,pole_and_line,1,3.31
-14.4,-77.4,2023-02,PER,pole_and_line,1,0.68
-13,-77.2,2023-03,PER,other_purse_seines,1,0.15
-10.3,-78.7,2023-01,HND,other_purse_seines,1,0.2
-6.7,-80.5,2023-01,PER,purse_seines,1,0.45
-6.8,-81,2023-01,PER,other_purse_seines,6,12.33
-9.1,-80.7,2023-01,PER,tuna_purse_seines,1,5.71
-14.7,-77.8,2023-02,HND,other_purse_seines,1,1.71
-12.2,-78.2,2023-02,PER,pole_and_line,1,1.23
-13.4,-76.2,2023-03,NA,other_purse_seines,1,0.47
-9.4,-81.2,2023-01,PER,tuna_purse_seines,1,3.09
-12.3,-78.5,2023-02,PER,pole_and_line,1,5.54
-12.7,-77,2023-01,PER,other_purse_seines,40,65.43
-15.6,-77.9,2023-02,PER,other_purse_seines,1,0.15
-12,-77.1,2023-02,PER,other_purse_seines,14,93
-8.3,-79.1,2023-01,GBR,other_purse_seines,1,6.22
-15.6,-75.4,2023-03,PER,other_purse_seines,1,0.8
-15.9,-77.3,2023-02,ECU,tuna_purse_seines,1,0.99
-12.7,-77.1,2023-01,PER,pole_and_line,2,0.72
-17.4,-72,2023-02,PER,other_purse_seines,1,0.28
-11.1,-78.1,2023-01,AIA,purse_seines,1,0.42
-12.9,-76.9,2023-01,PER,inconclusive,1,2.55
-14.2,-77.2,2023-02,PER,pole_and_line,1,3.86
-14.2,-77.3,2023-01,PER,set_gillnets,1,1.77
-15.2,-77.4,2023-02,AIA,purse_seines,1,0.12
-17.9,-71.4,2023-01,NA,other_purse_seines,2,8.25
-14.4,-77.5,2023-02,NA,pole_and_line,1,1.86
-7,-80.8,2023-01,PER,other_purse_seines,1,0.1
-6.6,-80.7,2023-01,PER,purse_seines,1,2.17
-12.6,-76.9,2023-01,AIA,purse_seines,1,0.73
-12.1,-77.3,2023-02,PER,other_purse_seines,4,5.8
-9.5,-78.7,2023-02,PER,other_purse_seines,18,40.31
-14.2,-77.5,2023-01,PER,set_gillnets,1,3.9
-12.7,-77.8,2023-02,PER,other_purse_seines,1,3.2
-13.2,-76.5,2023-01,PER,other_purse_seines,16,32.91
-9.5,-79.6,2023-03,PER,other_purse_seines,1,0.23
-16.8,-77,2023-03,ECU,tuna_purse_seines,2,13.36
-14.4,-77.9,2023-02,PER,other_purse_seines,1,1.7
-13,-77.8,2023-01,PER,pole_and_line,1,4.9
-6.8,-80.1,2023-01,PER,purse_seines,1,1.58
-8.2,-79.7,2023-01,HND,other_purse_seines,1,0.38
-14.6,-77.6,2023-02,PER,pole_and_line,1,6.14
-12.8,-77.8,2023-02,PER,purse_seines,1,0.1
-10.7,-77.9,2023-01,PER,purse_seines,1,2.66
-12.3,-77.4,2023-02,PER,other_purse_seines,1,1.24
-11.8,-77.4,2023-03,PER,pole_and_line,1,3.3
-12,-77.2,2023-03,PER,purse_seines,1,2.45
-4.1,-82.4,2023-03,ECU,tuna_purse_seines,1,2.31
-7.5,-79.8,2023-02,PER,purse_seines,2,5.3
-8,-79.4,2023-01,GBR,other_purse_seines,1,12.58
-6.9,-80.1,2023-01,PER,other_purse_seines,38,93.19
-7,-80,2023-02,PER,other_purse_seines,1,0.59
-12.4,-80.3,2023-02,PER,tuna_purse_seines,1,4.15
-14.6,-76.9,2023-03,PER,tuna_purse_seines,1,2.39
-14.3,-76.5,2023-01,PER,other_purse_seines,1,0.86
-6.4,-81,2023-01,PER,purse_seines,1,1.05
